Date,Ticker,Adj Close,Close,High,Low,Open,Volume,7日間移動平均,10日間移動平均,20日間移動平均,30日間移動平均,50日間移動平均,100日間移動平均
2024-12-05 00:00:00+00:00,7203.T,2632.0,2632.0,2649.5,2613.0,2649.0,20694400,2607.9285714285716,2628.2,2656.325,2661.016666666667,2633.16,2685.56
2024-12-06 00:00:00+00:00,7203.T,2629.0,2629.0,2652.0,2617.0,2647.0,12808400,2616.214285714286,2624.65,2654.65,2661.9,2632.87,2679.01
2024-12-09 00:00:00+00:00,7203.T,2645.5,2645.5,2645.5,2625.0,2629.0,17182100,2621.714285714286,2619.75,2654.25,2663.4166666666665,2631.25,2672.725
2024-12-10 00:00:00+00:00,7203.T,2679.5,2679.5,2700.0,2667.5,2685.5,29297100,2640.0,2620.95,2652.375,2662.5,2629.81,2666.83
2024-12-11 00:00:00+00:00,7203.T,2682.5,2682.5,2699.5,2667.0,2693.5,17726800,2650.214285714286,2632.1,2653.4,2661.9333333333334,2632.61,2661.115
2024-12-12 00:00:00+00:00,7203.T,2718.5,2718.5,2724.0,2703.0,2715.0,23514500,2659.714285714286,2643.25,2656.025,2662.1666666666665,2635.06,2656.89
2024-12-13 00:00:00+00:00,7203.T,2697.5,2697.5,2697.5,2668.5,2668.5,22366300,2669.214285714286,2657.85,2655.7,2662.6666666666665,2637.62,2652.535
2024-12-16 00:00:00+00:00,7203.T,2692.0,2692.0,2715.0,2684.0,2698.0,13700000,2677.785714285714,2665.95,2656.5,2665.2166666666667,2639.43,2648.555
2024-12-17 00:00:00+00:00,7203.T,2672.5,2672.5,2709.5,2670.0,2688.0,17335100,2684.0,2668.0,2653.6,2666.3333333333335,2641.16,2644.19
2024-12-18 00:00:00+00:00,7203.T,2726.5,2726.5,2738.5,2690.0,2691.0,21766700,2695.5714285714284,2677.55,2655.0,2667.733333333333,2642.78,2640.455
2024-12-19 00:00:00+00:00,7203.T,2724.0,2724.0,2726.0,2664.0,2676.5,17912000,2701.9285714285716,2686.75,2657.475,2666.4666666666667,2645.9,2637.495
2024-12-20 00:00:00+00:00,7203.T,2771.5,2771.5,2807.5,2735.5,2748.5,51442500,2714.6428571428573,2701.0,2662.825,2670.1,2650.06,2636.12
2024-12-23 00:00:00+00:00,7203.T,2837.0,2837.0,2839.0,2784.0,2805.0,25299700,2731.5714285714284,2720.15,2669.95,2676.2166666666667,2655.18,2634.82
2024-12-24 00:00:00+00:00,7203.T,2835.0,2835.0,2858.0,2829.0,2850.0,19906300,2751.214285714286,2735.7,2678.325,2680.15,2660.64,2633.205
2024-12-25 00:00:00+00:00,7203.T,2964.5,2964.5,2964.5,2792.5,2830.0,55113700,2790.1428571428573,2763.9,2698.0,2690.233333333333,2668.83,2633.36
2024-12-26 00:00:00+00:00,7203.T,3142.0,3142.0,3164.0,2995.0,3000.0,63975100,2857.214285714286,2806.25,2724.75,2706.1,2681.16,2637.79
2024-12-27 00:00:00+00:00,7203.T,3188.0,3188.0,3220.0,3154.0,3204.0,49315300,2923.1428571428573,2855.3,2756.575,2722.233333333333,2693.91,2643.82
2024-12-30 00:00:00+00:00,7203.T,3146.0,3146.0,3189.0,3136.0,3182.0,24224200,2983.4285714285716,2900.7,2783.325,2737.9,2705.78,2652.96
2025-01-06 00:00:00+00:00,7203.T,3011.0,3011.0,3104.0,3000.0,3103.0,41298500,3017.6428571428573,2934.55,2801.275,2747.25,2715.17,2657.89
2025-01-07 00:00:00+00:00,7203.T,3052.0,3052.0,3127.0,2994.5,3004.0,44700900,3048.3571428571427,2967.1,2822.325,2759.0333333333333,2725.31,2663.405
2025-01-08 00:00:00+00:00,7203.T,3073.0,3073.0,3093.0,3042.0,3050.0,24570000,3082.3571428571427,3002.0,2844.375,2772.3166666666666,2734.36,2669.625
2025-01-09 00:00:00+00:00,7203.T,3005.0,3005.0,3071.0,2997.5,3070.0,26998400,3088.1428571428573,3025.35,2863.175,2783.6666666666665,2742.41,2675.2
2025-01-10 00:00:00+00:00,7203.T,2932.0,2932.0,3027.0,2928.0,2989.0,26369200,3058.1428571428573,3034.85,2877.5,2791.5833333333335,2749.05,2679.23
